	X4EBP1	X4EBP1p37	AcCoAp	Akt	Aktp308	Aktp473	AMPKp	B.Catenin	Bcl2	Caveolin.1	CCNB1	CCND1	CD31	cJUN	cleaved.caspase.7	Collagen.VI	E.cadherin	EGFR	EGFRp1068	ER	ERK2	Fortilin	GSK3	GSK3p21.9	IGFR1	JNK	JNKp183.5	MAPKp	MEK1	mTor	p110alpha	p21	p38	p38p	p53	p70S6.Kinase	p70S6Kp389	PAI1	PDK1	PDK1p241	PKCalphap657	PKCalpha	PR	PTEN	Rab25	Rb	S6p235.236	S6p240.244	src	srcp416	srcp527	stat3	stat3p705	TSC2	VEGFR2	COMT	ERp118	Stathmin	Telomerase	YB1	CCNE1	AR	GATA3	NOTCH3	IGFBP2	FGFR1	HER2	HER2p1248	EN1	EIG121
bad_500_gene_list/adap_adap_single/bad	-0.141043877885983	0.0585403216982164	-0.401466243571507	-0.380676222781486	0.35769777875041	0.261625998468104	-0.0736404420614947	0.353320932268301	0.0887405624247729	0.517014990699201	0.343473027683554	-0.138198927672612	-0.357041251778094	0.413502571397308	-0.141919247182405	0.150454097822519	-0.211729948572054	0.11215669110406	0.0189298610351242	-0.413283729073203	0.327059853375643	0.371047160520845	-0.214574898785425	0.0362184046394573	-0.00339205602363497	-0.0856767698872962	-0.0359995623153518	-0.0296531349162928	0.0747346536820221	-0.105153736732684	-0.105153736732684	0.304519093992778	-0.14410767042346	0.461210198052303	0.314148156253419	-0.412189517452675	-0.0427836743626217	0.295327716380348	-0.499288762446657	-0.432104168946274	0.400153189626874	0.40080971659919	-0.219389429915746	-0.45508261297735	-0.48944085786191	0.0631360105044315	0.177152861363388	0.155268628952839	0.199693620746252	-0.208666156034577	0.205383521172995	0.38242696137433	0.127256811467338	-0.069701280227596	0.108655213918372	-0.327716380347959	-0.64591311959733	0.190721085457928	0.37126600284495	0.463398621293358	0.269285479811796	-0.494474231316336	-0.135135135135135	-0.178903599956232	-0.424882372250793	0.280665280665281	-0.59360980413612	-0.650946493051756	0.175402122770544	-0.454644928329139
bad_50_gene_list/adap_adap_single/bad	0.0410329357697779	-0.01477185687712	0.392712550607287	0.599956231535179	-0.260094102199365	-0.209760367655104	0.251559251559252	-0.359010832695043	0.2056023634971	-0.638691322901849	-0.603238866396761	0.511981617244775	0.297734981945508	-0.561221140168509	0.0331546121019805	-0.186125396651712	0.107342159973739	-0.224860488018383	-0.275413064886749	0.618338986760039	-0.176934019039282	-0.353539774592406	0.415034467666047	0.0443155706313601	-0.0626983258562206	0.0692635955793851	-0.163365794944742	-0.248276616697669	-0.176715176715177	0.0478170478170478	-0.128788707736076	-0.365138417769997	0.0219936535726009	-0.596892438997702	-0.158113579166211	0.478717583980742	0.403654666812562	-0.389429915745705	0.539555750082066	0.491629281102965	-0.185906554327607	-0.255717255717256	0.42356931830616	0.519422256264361	0.291607396870555	-0.104716052084473	0.0482547324652588	0.167086114454536	-0.166210745158114	-0.222015537805011	-0.23273881168618	-0.608053397527082	-0.479592953277164	0.359886201991465	-0.352226720647773	0.422475106685633	0.621621621621622	-0.273881168618011	-0.548528285370391	-0.419411314148156	-0.283510230878652	0.693620746252325	0.405624247729511	0.32815406499617	0.603457708720867	0.107998686946055	0.567129882919357	0.556625451362293	-0.342816500711238	0.321151110624795
bad_5_gene_list/adap_adap_single/bad	-0.254623044096728	-0.113469745048692	-0.197942882153408	0.253309990152095	0.0852390852390852	0.0440967283072546	0.215012583433636	-0.00995732574679943	0.348725243462085	0.00382974067184593	-0.214793741109531	0.0812999234051865	-0.00295437137542401	-0.0163037531458584	-0.0202429149797571	-0.081956450377503	-0.0335922967501915	-0.16446000656527	0.0346865083707189	0.18043549622497	-0.160520844731371	-0.027027027027027	0.222234380129117	0.118721960827224	-0.0228690228690229	0.0841448736185578	-0.0521938942991574	-0.202538570959624	-0.197505197505197	-0.0972754130648867	0.0900536163694058	-0.10099573257468	-0.0885217201006675	-0.171462960936645	0.108217529270161	0.0375314585840902	0.331436699857752	-0.109749425538899	-0.0110515373673268	-0.0173979647663858	0.0679505416347521	0.0412517780938834	0.305175620965095	0.0370937739358792	-0.273224641645694	-0.0362184046394573	0.201663201663202	0.374986322354743	-0.0605099026151658	-0.420067841120473	-0.0285589232957654	-0.0154283838494365	-0.216544479702374	0.0832695043221359	-0.184374658058869	-0.104716052084473	-0.039282197176934	-0.0248386037859722	-0.0390633548528285	-0.0556953714848452	0.109968267863005	0.173870226501805	0.164678848889375	-0.021118284276179	0.131414815625342	0.141262720210089	-0.164022321917059	-0.207790786738155	-0.00820658715395558	0.0173979647663858
bad_75_gene_list/adap_adap_single/bad	0.136667031403873	0.0563518984571616	0.435824488456067	0.580698107013896	-0.220702483860379	-0.178247072983915	0.244118612539665	-0.359010832695043	0.239085239085239	-0.663639347849874	-0.582230003282635	0.456176824597877	0.364700733121786	-0.581135791662107	0.102746471167524	-0.141481562534194	0.150454097822519	-0.225079330342488	-0.211073421599737	0.634971003392056	-0.199474778422147	-0.364044206149469	0.477185687712003	0.120253857095962	-0.0644490644490644	0.131633657949447	-0.141262720210089	-0.314148156253419	-0.14651493598862	0.0845825582667688	-0.0478170478170478	-0.348287558813875	0.0357807199912463	-0.583543057227268	-0.211948790896159	0.498632235474341	0.368202210307473	-0.387679177152861	0.559470401575665	0.54809060072218	-0.281102965313492	-0.326841011051537	0.441076704234599	0.488346646241383	0.290732027574133	-0.0163037531458584	0.0213371266002845	0.125506072874494	-0.129664077032498	-0.181967392493708	-0.198380566801619	-0.615931721194879	-0.47346536820221	0.424882372250793	-0.349819455082613	0.422037422037422	0.668235036656089	-0.179997811576759	-0.50060181639129	-0.418317102527629	-0.289856658277711	0.708720866615603	0.392931392931393	0.304300251668673	0.62993762993763	0.08742750848014	0.591859065543276	0.589889484626327	-0.375424007002954	0.30780172885436
egfr_100_gene_list/adap_adap_single/egfr	-0.115001641317431	-0.0742969690338111	-0.459240617135354	-0.493161177371704	0.193347193347193	0.196848670532881	-0.211948790896159	0.346755662545136	-0.0263705000547106	0.709596235912025	0.429259218732903	-0.317430791115002	-0.320713425976584	0.612867928657402	-0.148046832257359	0.208009629062261	-0.203632782580151	0.329467118940803	0.159207790786738	-0.608709924499398	0.146077251340409	0.297516139621403	-0.436043330780173	-0.0414706204179888	-0.0880840354524565	-0.070138964875807	-0.0594156909946384	0.225517014990699	0.174526753474122	-0.163365794944742	-0.000984790458474669	0.240617135353977	-0.173432541853594	0.553342816500711	0.238647554437028	-0.537586169165116	-0.279571069044753	0.498413393150235	-0.715942663311084	-0.681365576102418	0.398840135682241	0.397089397089397	-0.458584090163037	-0.404530036108983	-0.478061057008425	0.0344676660466134	-0.0250574461100777	-0.0964000437684648	0.107123317649633	-0.0565707407812671	0.178903599956232	0.575008206587154	0.232957654010286	-0.326403326403326	0.308239413502571	-0.52576868366342	-0.752051646788489	0.252434620855673	0.525987525987526	0.395557500820659	0.135353977459241	-0.664514717146296	-0.385709596235912	-0.289856658277711	-0.641755115439326	0.109749425538899	-0.723164460006565	-0.764306816938396	0.210635736951526	-0.440857861910493
egfr_10_gene_list/adap_adap_single/egfr	-0.213261844840792	-0.195754458912354	-0.485501696028012	-0.483313272786957	0.140387350913667	0.206696575117628	-0.409782251887515	0.326622168727432	-0.124411861253966	0.710471605208447	0.506948243790349	-0.285917496443812	-0.162271583324215	0.597548965970018	-0.0123645913119597	0.150672940146624	-0.0747346536820221	0.497538023853813	0.417879417879418	-0.580916949338002	0.177590546011599	0.383083488346646	-0.334062807747018	0.0666374876901193	0.00755006018163913	0.099682678630047	0.0802057117846591	0.351570193675457	0.358573148046832	-0.0502243133822081	0.130101761680709	0.213918371813109	0.0311850311850312	0.502133712660028	0.222453222453222	-0.52773826458037	-0.28263486158223	0.492066965751176	-0.538899223109749	-0.568224094539884	0.32815406499617	0.298391508917825	-0.366889156362841	-0.415690994638363	-0.368202210307473	-0.00120363278258015	-0.175839807418755	-0.185687712003501	0.213480687164898	0.148046832257359	0.277820330451909	0.574132837290732	0.388992231097494	-0.448079658605974	0.451799978115768	-0.469963891016523	-0.559251559251559	0.160520844731371	0.604333078017288	0.220045956888062	0.0526315789473684	-0.650946493051756	-0.495568442936864	-0.396870554765292	-0.46186672502462	-0.0898347740453004	-0.512856986541197	-0.485720538352117	0.192471824050771	-0.365138417769997
egfr_125_gene_list/adap_adap_single/egfr	-0.0635736951526425	-0.0158660684976474	-0.412627202100886	-0.49819455082613	0.199912463070358	0.200350147718569	-0.164897691213481	0.385928438560017	-0.0195863880074406	0.690556953714848	0.478279899332531	-0.317211948790896	-0.362949994528942	0.594266331108436	-0.155268628952839	0.212824160192581	-0.185031185031185	0.288105919684867	0.122442280337017	-0.561221140168509	0.156800525221578	0.321807637597111	-0.419411314148156	-0.0193675456833352	-0.05109968267863	-0.0896159317211949	-0.0635736951526425	0.143232301127038	0.205821205821206	-0.192252981726666	-0.0222124958967064	0.286355181092023	-0.183280446438341	0.548965970018601	0.245212824160193	-0.492723492723493	-0.277820330451909	0.48221906116643	-0.708939708939709	-0.667140825035562	0.373892110734216	0.38724149250465	-0.425320056899004	-0.418535944851734	-0.469526206368312	0.0723273881168618	0.0141153299048036	-0.0631360105044315	0.127913338439654	-0.0524127366232629	0.198161724477514	0.542181857971332	0.188751504540978	-0.313491629281103	0.298829193566036	-0.539118065433855	-0.751176277492067	0.292920450815188	0.522048364153627	0.436262173104278	0.151767151767152	-0.654666812561549	-0.342597658387132	-0.276507276507276	-0.617025932815407	0.155487471276945	-0.762774920669657	-0.796914323230113	0.21917058759164	-0.442608600503337
egfr_150_gene_list/adap_adap_single/egfr	-0.0802057117846591	-0.0138964875806981	-0.420286683444578	-0.481562534194113	0.216982164350585	0.197505197505197	-0.155268628952839	0.366889156362841	-0.00798774482985009	0.695152642521064	0.478061057008425	-0.270160849108217	-0.383958857643068	0.597111281321808	-0.158551263814422	0.244337454863771	-0.220264799212168	0.267315898894846	0.107998686946055	-0.555968924389977	0.181092023197286	0.347849874165664	-0.417879417879418	-0.0228690228690229	-0.00995732574679943	-0.123317649633439	-0.0384068278805121	0.124849545902177	0.200131305394463	-0.191815297078455	-0.0517562096509465	0.29620308567677	-0.189408031513295	0.560345770872087	0.260094102199365	-0.484188642083379	-0.238209869788817	0.488784330889594	-0.711565816828975	-0.670204617573039	0.405843090053616	0.42356931830616	-0.405624247729511	-0.460334828755881	-0.492942335047598	0.0959623591202538	0.0432213590108327	-0.0272458693511325	0.164022321917059	-0.0655432760695919	0.226830068935332	0.539774592406171	0.189189189189189	-0.292263923842871	0.304519093992778	-0.526425210635737	-0.760805339752708	0.286574023416129	0.515483094430463	0.455957982273772	0.190283400809717	-0.662763978553452	-0.334719334719335	-0.260969471495787	-0.607396870554765	0.184374658058869	-0.77765619870883	-0.80719991246307	0.216982164350585	-0.445891235364919
egfr_15_gene_list/adap_adap_single/egfr	-0.0119269066637488	0.161833898676004	0.207790786738155	-0.027027027027027	-0.0539446328920013	-0.064230222124959	0.109968267863005	-0.0852390852390852	0.0567895831053726	-0.0403764087974614	-0.155268628952839	0.169931064667907	-0.0753911806543385	-0.0712331764963344	-0.0543823175402123	0.14410767042346	-0.154393259656418	-0.032935769777875	-0.526862895283948	0.207353102089944	0.126600284495021	-0.265346317977897	0.0163037531458584	0.115439325965642	-0.264908633329686	-0.295546558704453	-0.425976583871321	-0.322901849217639	-0.0230878651931283	-0.0237443921654448	-0.158988948462633	-0.0924608819345661	-0.20757194441405	-0.115877010613853	0.165335375861692	0.0423459897144108	0.0491301017616807	-0.0208994419520735	-0.0493489440857862	-0.0184921763869132	0.0108326950432214	0.0506619980304191	0.038844512528723	0.197067512856987	-0.0381879855564066	-0.00514279461647883	0.0992449939818361	0.0777984462194988	-0.218295218295218	-0.233395338658497	-0.215231425757742	-0.118065433854908	-0.490097384834227	0.290075500601816	-0.273224641645694	0.00229784440310756	0.0467228361965204	0.09421162052741	-0.198599409125725	-0.0705766495240179	-0.191815297078455	0.0668563300142247	0.318087318087318	0.124849545902177	-0.0679505416347521	0.252653463179779	-0.277382645803698	-0.27585074953496	-0.204945836524784	-0.134478608162819
egfr_175_gene_list/adap_adap_single/egfr	-0.127037969143232	0.0559142138089506	-0.292263923842871	-0.256373782689572	0.305613305613306	0.200350147718569	-0.00448626764416238	0.307582886530255	0.149797570850202	0.310865521391837	0.145420724368093	-0.00514279461647883	-0.238209869788817	0.310865521391837	-0.0738592843856002	0.163584637268848	-0.102965313491629	0.0714520188204399	-0.0736404420614947	-0.261844840792209	0.320275741328373	0.35529051318525	-0.033811139074297	0.0570084254294781	-0.0484735747893643	-0.0552576868366342	0.0710143341722289	-0.0659809607178028	0.021118284276179	-0.0898347740453004	-0.123536491957545	0.120691541744173	-0.0500054710581026	0.41197067512857	0.268191268191268	-0.302768355399934	0.0891782470729839	0.183936973410658	-0.353977459240617	-0.312397417660575	0.29620308567677	0.237334500492395	-0.0974942553889922	-0.36885873727979	-0.328591749644381	0.107123317649633	0.205383521172995	0.198161724477514	0.176715176715177	-0.322683006893533	0.199255936098041	0.21238647554437	0.0690447532552796	0.0502243133822081	0.0364372469635627	-0.236677973520079	-0.488784330889594	0.178903599956232	0.298829193566036	0.446766604661341	0.229456176824598	-0.272568114673378	-0.0357807199912463	0.0532881059196849	-0.354415143888828	0.288762446657183	-0.43473027683554	-0.490972754130649	0.0254951307582887	-0.411095305832148
egfr_200_gene_list/adap_adap_single/egfr	-0.115001641317431	0.0732027574132837	-0.298829193566036	-0.237334500492395	0.305175620965095	0.201444359339096	-0.0307473465368202	0.290075500601816	0.153517890359996	0.271692745376956	0.100339205602363	0.0182733340628077	-0.23273881168618	0.280665280665281	-0.0596345333187438	0.143888828099354	-0.0911478279899332	0.0471605208447314	-0.0854579275631907	-0.23514607725134	0.323558376189955	0.32815406499617	-0.0187110187110187	0.0491301017616807	-0.0681693839588576	-0.0707954918481234	0.0723273881168618	-0.0699201225517015	0.000547105810263705	-0.0797680271364482	-0.155268628952839	0.0891782470729839	-0.0454097822518875	0.390961812014444	0.268410110515374	-0.303424882372251	0.108655213918372	0.163803479592953	-0.312397417660575	-0.2574679943101	0.273662326293905	0.211073421599737	-0.0712331764963344	-0.371047160520845	-0.317430791115002	0.0924608819345661	0.195535616588248	0.192471824050771	0.176277492066966	-0.339533865849655	0.183936973410658	0.173870226501805	0.05109968267863	0.0710143341722289	0.00142247510668563	-0.201444359339096	-0.467118940803151	0.17802823065981	0.280008753692964	0.417879417879418	0.215669110405952	-0.229893861472809	0.0141153299048036	0.0620417988839041	-0.332093226830069	0.303643724696356	-0.38724149250465	-0.463179778969253	0.0184921763869132	-0.410001094211621
egfr_20_gene_list/adap_adap_single/egfr	-0.290075500601816	-0.251996936207462	-0.465368202210307	-0.459678301783565	0.136667031403873	0.172776014881278	-0.35288324762009	0.39161833898676	-0.162271583324215	0.753583543057227	0.510449720976037	-0.255936098041361	-0.17802823065981	0.604989604989605	-0.0532881059196849	0.178903599956232	-0.0375314585840902	0.518109202319729	0.400590874275085	-0.567129882919357	0.2574679943101	0.441952073531021	-0.311303206040048	0.128788707736076	0.00645584856111172	0.0931174089068826	0.0747346536820221	0.339752708173761	0.383083488346646	-0.0123645913119597	0.154830944304628	0.302330670751723	0.0828318196739249	0.545683335157019	0.201225517014991	-0.473903052850421	-0.284166757850968	0.512856986541197	-0.557938505306926	-0.587701061385272	0.32815406499617	0.307364044206149	-0.37126600284495	-0.346755662545136	-0.334281650071124	0.0528504212714739	-0.140387350913667	-0.169493380019696	0.230988073093336	0.157894736842105	0.306050990261517	0.633876791771529	0.380019695809169	-0.438888280993544	0.490316227158332	-0.437794069373017	-0.575227048911259	0.18481234270708	0.64350585403217	0.252215778531568	0.0753911806543385	-0.683991683991684	-0.468869679395995	-0.375861691651165	-0.447641973957763	-0.170149906992012	-0.530364372469636	-0.512200459568881	0.192252981726666	-0.371484845169056
egfr_225_gene_list/adap_adap_single/egfr	-0.120910384068279	0.051975051975052	-0.274975380238538	-0.21435605646132	0.305613305613306	0.209541525330999	-0.0294342925921873	0.296640770324981	0.135791662107452	0.266440529598424	0.0885217201006675	0.039282197176934	-0.222015537805011	0.268191268191268	-0.0434402013349382	0.143888828099354	-0.101214574898785	0.0646679067731699	-0.0961812014443593	-0.241054820002188	0.340409235146077	0.322026479921217	-0.0193675456833352	0.0473793631688368	-0.0856767698872962	-0.0596345333187438	0.046066309224204	-0.0535069482437903	0.00470510996826786	-0.0677316993106467	-0.16249042564832	0.0832695043221359	-0.0694824379034905	0.38242696137433	0.283729073202757	-0.298391508917825	0.0953058321479374	0.169493380019696	-0.30101761680709	-0.256592625013678	0.267097056570741	0.207134259765839	-0.0852390852390852	-0.361636940584309	-0.316117737170369	0.0826129773498195	0.183280446438341	0.183280446438341	0.162052741000109	-0.356384724805777	0.164022321917059	0.163146952620637	0.0408140934456724	0.0786738155159208	0.00733121785753365	-0.170149906992012	-0.476091476091476	0.157675894518	0.279789911368859	0.401466243571507	0.187000765948134	-0.215012583433636	0.00733121785753365	0.0762665499507605	-0.320275741328373	0.285698654119707	-0.369077579603895	-0.445015866068498	0.0112703796914323	-0.402122770543823
egfr_250_gene_list/adap_adap_single/egfr	-0.11697122223438	0.0567895831053726	-0.269504322135901	-0.224203961046066	0.308677098150782	0.218951745267535	-0.0287777656198709	0.3053944632892	0.125943757522705	0.269504322135901	0.0896159317211949	0.0327169274537696	-0.224860488018383	0.263595579385053	-0.0493489440857862	0.142138089506511	-0.0955246744720429	0.0618229565597987	-0.101652259546996	-0.248276616697669	0.343910712331765	0.324652587810483	-0.0149906992012255	0.0605099026151658	-0.0898347740453004	-0.0587591640223219	0.039719881825145	-0.0465039938724149	0.00558047926468979	-0.0672940146624357	-0.171025276288434	0.0939927782033045	-0.0611664295874822	0.381989276726119	0.261844840792209	-0.292920450815188	0.0950869898238319	0.171462960936645	-0.301674143779407	-0.258562205930627	0.261625998468104	0.201444359339096	-0.0992449939818361	-0.364044206149469	-0.323558376189955	0.0694824379034905	0.186563081299923	0.188313819892767	0.160739687055477	-0.349381770434402	0.166648429806325	0.159645475434949	0.0399387241492505	0.0865521391837181	0.0090819564503775	-0.170587591640223	-0.486377065324434	0.146077251340409	0.279133384396542	0.413064886749097	0.185250027355291	-0.218732902943429	0.00601816391290075	0.0613852719115877	-0.315242367873947	0.298829193566036	-0.36645147171463	-0.446110077689025	0.00995732574679943	-0.420505525768684
egfr_25_gene_list/adap_adap_single/egfr	-0.25987525987526	-0.18721960827224	-0.48703359229675	-0.456395666921983	0.152861363387679	0.230550388445125	-0.361636940584309	0.281540649961703	-0.184593500382974	0.713535397745924	0.406499617025933	-0.374548637706532	-0.16446000656527	0.552467447204289	0.0335922967501915	0.0821752927016085	-0.114345114345114	0.479592953277164	0.436481015428384	-0.571069044753255	0.0985884670095196	0.352664405295984	-0.36448189079768	0.039719881825145	0.0200240726556516	0.0797680271364482	0.0504431557063136	0.445234708392603	0.258343363606521	-0.0620417988839041	0.122879964985228	0.179778969252653	0.0572272677535835	0.476310318415582	0.154830944304628	-0.49141043877886	-0.244775139511982	0.497975708502024	-0.485282853703906	-0.550935550935551	0.377831272568115	0.336907757960389	-0.284823284823285	-0.36448189079768	-0.468213152423679	-0.0265893423788161	-0.0769230769230769	-0.106247948353211	0.229018492176387	0.170806433964329	0.272349272349272	0.546558704453441	0.399058978006346	-0.487252434620856	0.435824488456067	-0.410876463508042	-0.475653791443265	0.0500054710581026	0.550935550935551	0.167961483750957	-0.0169602801181749	-0.59360980413612	-0.546339862129336	-0.525549841339315	-0.406499617025933	-0.0729839150891782	-0.399496662654557	-0.376737060947587	0.154612101980523	-0.241054820002188
egfr_275_gene_list/adap_adap_single/egfr	-0.106466790677317	0.0753911806543385	-0.260750629171682	-0.229237334500492	0.31458584090163	0.217638691322902	-0.0443155706313601	0.277163803479593	0.143013458802932	0.249370828318197	0.0832695043221359	0.0292154502680818	-0.194441404967721	0.242586716270927	-0.0224313382208119	0.139949666265456	-0.105810263705001	0.0565707407812671	-0.106904475325528	-0.226392384287121	0.341284604442499	0.318306160411424	0.0154283838494365	0.0535069482437903	-0.0808622387569756	-0.046066309224204	0.0672940146624357	-0.0543823175402123	-0.0173979647663858	-0.0677316993106467	-0.153517890359996	0.076047707626655	-0.0473793631688368	0.3732355837619	0.267097056570741	-0.288543604333078	0.108655213918372	0.167742641426852	-0.269942006784112	-0.227924280555859	0.252872305503884	0.192909508698982	-0.0749534960061276	-0.376299376299376	-0.313929313929314	0.0775796038953934	0.181310865521392	0.186125396651712	0.145201882043987	-0.351570193675457	0.151329467118941	0.14410767042346	0.0366560892876682	0.104059525112157	-0.0136776452565926	-0.146952620636831	-0.457708720866616	0.165116533537586	0.262501367764526	0.402122770543823	0.198161724477514	-0.202976255607835	0.0112703796914323	0.0729839150891782	-0.317211948790896	0.306707517233833	-0.351351351351351	-0.428165007112375	-0.000765948134369187	-0.404092351460772
egfr_300_gene_list/adap_adap_single/egfr	-0.111719006455849	0.0707954918481234	-0.266221687274319	-0.233176496334391	0.316117737170369	0.221359010832695	-0.0530692635955794	0.304956778640989	0.129664077032498	0.273005799321589	0.094649305175621	0.020680599627968	-0.211511106247948	0.249151985994091	-0.0300908195645038	0.143669985775249	-0.0861144545355072	0.0780172885436043	-0.101433417222891	-0.220702483860379	0.352664405295984	0.337564284932706	0.0149906992012255	0.0607287449392712	-0.0690447532552796	-0.0414706204179888	0.0629171681803261	-0.0489112594375752	0.00842542947806106	-0.0493489440857862	-0.145201882043987	0.0928985665827771	-0.0300908195645038	0.37367326841011	0.265565160302002	-0.285479811795601	0.104059525112157	0.18481234270708	-0.270598533756428	-0.227924280555859	0.250027355290513	0.188970346865084	-0.0738592843856002	-0.374986322354743	-0.31896268738374	0.0896159317211949	0.176934019039282	0.178903599956232	0.166210745158114	-0.338001969580917	0.1736513841777	0.164022321917059	0.0401575664733559	0.101652259546996	0.00645584856111172	-0.159207790786738	-0.465805886858518	0.168836853047379	0.276069591859066	0.414159098369625	0.189845716161506	-0.21676332202648	0.0143341722289091	0.0602910602910603	-0.318087318087318	0.29861035124193	-0.363168836853047	-0.44151438888281	-0.0204617573038626	-0.396432870117081
egfr_350_gene_list/adap_adap_single/egfr	-0.103840682788051	0.0797680271364482	-0.267972425867163	-0.245431666484298	0.314804683225736	0.213043002516687	-0.0497866287339971	0.29861035124193	0.123536491957545	0.271255060728745	0.108436371594266	0.00645584856111172	-0.212167633220265	0.263595579385053	-0.0416894627420943	0.155049786628734	-0.0784549731918153	0.0707954918481234	-0.0944304628515155	-0.21238647554437	0.349381770434402	0.344786081628187	0.0138964875806981	0.0546011598643178	-0.0530692635955794	-0.0430025166867272	0.081956450377503	-0.0583214793741109	0.00623700623700624	-0.0497866287339971	-0.129882919356604	0.0865521391837181	-0.0173979647663858	0.383958857643068	0.280446438341175	-0.286574023416129	0.107123317649633	0.178247072983915	-0.266878214246635	-0.22354743407375	0.244775139511982	0.183936973410658	-0.0532881059196849	-0.38724149250465	-0.306269832585622	0.0994638363059416	0.171900645584856	0.170806433964329	0.179778969252653	-0.336907757960389	0.18284276179013	0.162052741000109	0.0462851515483094	0.0990261516577306	0.0171791224422803	-0.176496334391071	-0.453988401356822	0.165991902834008	0.285698654119707	0.422912791333844	0.201225517014991	-0.223328591749644	0.0163037531458584	0.0692635955793851	-0.32333953386585	0.290513185250027	-0.375861691651165	-0.445672393040814	-0.0145530145530146	-0.381770434402013
egfr_400_gene_list/adap_adap_single/egfr	-0.104716052084473	0.0769230769230769	-0.258562205930627	-0.228580807528176	0.318306160411424	0.219608272239851	-0.0346865083707189	0.308239413502571	0.130101761680709	0.267753583543057	0.0974942553889922	0.00951964109858847	-0.214137214137214	0.264908633329686	-0.0484735747893643	0.156581682897472	-0.0777984462194988	0.0747346536820221	-0.0979319400372032	-0.210635736951526	0.349162928110296	0.341503446766605	0.0163037531458584	0.0616041142356932	-0.0581026370500055	-0.0405952511215669	0.0598533756428493	-0.069701280227596	0.00776890250574461	-0.045628624575993	-0.133822081190502	0.0909289856658278	-0.0362184046394573	0.37367326841011	0.282197176934019	-0.278476857424226	0.106904475325528	0.178465915308021	-0.269723164460007	-0.223766276397855	0.249370828318197	0.192690666374877	-0.0532881059196849	-0.374548637706532	-0.309990152095415	0.100776890250574	0.174307911150016	0.172776014881278	0.179997811576759	-0.342378816063027	0.184374658058869	0.161396214027793	0.0296531349162928	0.102527628843418	0.0103950103950104	-0.174964438122333	-0.457271036218405	0.166429587482219	0.271692745376956	0.411095305832148	0.1896268738374	-0.220264799212168	0.0233067075172338	0.0675128569865412	-0.308020571178466	0.287887077360762	-0.373454426086005	-0.444797023744392	-0.0202429149797571	-0.375861691651165
egfr_450_gene_list/adap_adap_single/egfr	-0.0988073093336251	0.0867709815078236	-0.258562205930627	-0.230112703796914	0.3213699529489	0.21917058759164	-0.0423459897144108	0.304081409344567	0.130977130977131	0.26468979100558	0.101871101871102	0.0200240726556516	-0.204726994200678	0.251121566911041	-0.045628624575993	0.148265674581464	-0.0747346536820221	0.0699201225517015	-0.0990261516577306	-0.20757194441405	0.357478936426305	0.345223766276398	0.0307473465368202	0.069701280227596	-0.0539446328920013	-0.039719881825145	0.0712331764963344	-0.063792537476748	0.00930079877448298	-0.0386256702046176	-0.136885873727979	0.0896159317211949	-0.0158660684976474	0.375424007002954	0.268847795163585	-0.277601488127804	0.11456395666922	0.174526753474122	-0.259437575227049	-0.213043002516687	0.240835977678083	0.181529707845497	-0.0591968486705329	-0.382645803698435	-0.306050990261517	0.0979319400372032	0.176277492066966	0.178684757632126	0.179997811576759	-0.335594704015757	0.190064558485611	0.156800525221578	0.033811139074297	0.115439325965642	0.0066746908852172	-0.157894736842105	-0.455301455301455	0.165773060509903	0.276288434183171	0.418535944851734	0.20078783236678	-0.221359010832695	0.0189298610351242	0.0690447532552796	-0.307364044206149	0.293139293139293	-0.361855782908414	-0.436043330780173	-0.0228690228690229	-0.388773388773389
egfr_500_gene_list/adap_adap_single/egfr	-0.0907101433417223	0.0863332968596126	-0.256592625013678	-0.23514607725134	0.323558376189955	0.226173541963016	-0.0416894627420943	0.318525002735529	0.123317649633439	0.273662326293905	0.10777984462195	0.0136776452565926	-0.211073421599737	0.257030309661889	-0.0554765291607397	0.157675894518	-0.0670751723383302	0.0736404420614947	-0.0974942553889922	-0.218951745267535	0.360761571287887	0.343254185359449	0.0265893423788161	0.0826129773498195	-0.0583214793741109	-0.0370937739358792	0.0589780063464274	-0.0670751723383302	0.0187110187110187	-0.0353430353430353	-0.13973082394135	0.103621840463946	-0.0189298610351242	0.378487799540431	0.26228252544042	-0.275194222562644	0.104934894408579	0.1736513841777	-0.268191268191268	-0.222234380129117	0.235364919575446	0.179778969252653	-0.0725462304409673	-0.382864646022541	-0.312616259984681	0.0909289856658278	0.167742641426852	0.170806433964329	0.183936973410658	-0.332749753802385	0.193784877995404	0.16008316008316	0.0322792428055586	0.118940803151329	0.0200240726556516	-0.165991902834008	-0.467994310099573	0.16008316008316	0.287668235036656	0.426633110843637	0.193784877995404	-0.231863442389758	0.0149906992012255	0.0605099026151658	-0.302330670751723	0.292701608491082	-0.372141372141372	-0.446110077689025	-0.0226501805449174	-0.40080971659919
