	X17.AAG	X5.FU	X5.FdUR	AG1478	Sigma.AKT1.2.inhibitor	Triciribine	AS.252424	AZD6244	BEZ235	BIBW2992	Baicalein	Bortezomib	CGC.11047	CGC.11144	CPT.11	Carboplatin	Cisplatin	Disulfiram	Docetaxel	Doxorubicin	ERKi.II..FR180304.	Epirubicin	Erlotinib	Etoposide	Everolimus	FTase.inhibitor.I	Fascaplysin	GSK923295	GSK1070916	GSK1120212	GSK1059868	GSK1838705	GSK461364	GSK2119563	GSK2126458	GSK2141795	GSK1059615	GSK650394	Lapatinib	Geldanamycin	Gemcitabine	Glycyl.H1152	ICRF.193	IKK.16	Ibandronate.sodium.salt	Imatinib	Gefitinib	Ixabepilone	LBH589	Lestaurtinib.CEP.701.	MG.132	MLN4924	Mebendazole	Methotrexate	NSC663284	NU6102	Nelfinavir	Nutlin.3a	Olomoucine.II	Oxaliplatin	Oxamflatin	PD98059	PF.2341066	PF.3084014	PF.3814735	PF.4691502	Paclitaxel	Pemetrexed	Purvalanol.A	L.779450	Rapamycin	Vorinostat	SB.3CT	Ispinesib	Bosutinib	Sorafenib	Sunitinib.Malate	TCS.PIM.11	TCS2312.dihydrochloride	Topotecan	Tamoxifen	Temsirolimus	Trichostatin.A	Tykerb.IGF1R..1.1.	VX.680	Valproic.acid	Velcade	Vinorelbine	XRP44X	ZM447439
her2_200_gene_list/adap_adap_single/her2	0.0129138168634677	0.223513379121598	0.247770181177042	-0.173586072409055	0.564986613390798	0.166201767606917	0.373114876064024	-0.396936437101913	0.254913698798221	-0.0426207594119709	-0.210051673676349	-0.264638290240422	-0.358740765073057	0.182637312860743	-0.188474805939356	-0.317809065991198	-0.341989380733698	0.115718481020196	-0.470769625425249	0.0851215180848528	0.226924827866715	-0.112318236568017	-0.333702725631652	-0.162928110296531	0.42848411258232	0.281771630434334	0.494335321704642	0.102331183364266	-0.57020905382655	-0.457617767735753	0.381387974783712	-0.0310744471271996	-0.365725543883918	0.279900797881878	0.356734326125041	0.363004447778684	0.278224713529525	-0.240824731771562	0.149294633247171	-0.240166065806829	-0.0445344129554656	-0.143600430972458	0.00598522999479062	-0.371952942591439	-0.0377585649846756	0.136020690841668	-0.0626818521223308	-0.12767681660304	0.335685080261668	-0.271219842693219	-0.400426886627924	0.110211231708894	0.00769519573734743	0.113413749539069	-0.0527669887228402	-0.412696253176009	0.0343459973115366	0.134521924235382	-0.292741946951123	-0.114592297722346	0.0838533194783542	0.236838743540749	-0.291171823678996	0.121646957061656	-0.537563829089268	0.463714092327656	-0.280795938219851	-0.058025385831422	-0.0342502544152254	-0.195829705857227	0.448936044887971	0.388253214325043	-0.0010394576863141	-0.196005474597209	-0.567397751468113	0.0124863232037349	-0.45888423193665	-0.281490804576968	-0.254611151081709	-0.0733496341082431	0.274992049066953	0.325115565593274	0.404798058557324	0.0794507206879683	-0.365854998089599	0.148602068395539	-0.0126970234516207	-0.147261378815183	-0.0951420889060687	-0.0386872911606974
her2_20_gene_list/adap_adap_single/her2	0.0119288647298134	0.0539515053052134	0.113050617118323	-0.121581102144464	0.5117933754776	0.0143748490925211	0.311057206068094	-0.508323498979922	0.183474469962373	0.0190539865606458	-0.258431513533238	-0.10167451266888	-0.278267032501646	0.0894963329095881	-0.284791779938562	-0.233876693991611	-0.281346503569848	0.243020752194117	-0.456895558378711	0.0163604031973672	0.324563528037009	-0.194384090965185	-0.381987029462723	-0.222672064777328	0.490831301574326	0.104050440349067	0.534617739416623	0.166137685932573	-0.542409994388557	-0.51108752208424	0.382931094507394	-0.131686826425038	-0.222368134402191	0.205598018263325	0.299336947318884	0.344468050445304	0.216384838177762	-0.303588467836022	0.266779330433155	-0.172125763858182	-0.0213371266002845	-0.1850397546726	-0.0587529719896793	-0.470019631786922	0.117653499589931	0.0433483661059076	-0.022437253884698	-0.115830514031624	0.41548587821861	-0.273627767043199	-0.465405842468049	0.104848421029911	0.187500013210002	0.131351638496779	-0.0443374075368263	-0.543161520309069	0.125702863256944	0.0296799125007281	-0.175951933683946	-0.215113633091859	0.081335530512294	0.198022217569051	-0.290515045129345	0.050085362818247	-0.582300031962369	0.445885168819776	-0.234114752673745	-0.0528380852269498	-0.21135210375801	-0.329511998993987	0.421196136120138	0.457519045988665	0.0472375770780517	-0.0910533528000437	-0.53515115965881	-0.286026908852566	-0.478330488793914	-0.411472634953115	-0.143615576190543	-0.117053791097738	0.250229731852393	0.37736378014144	0.445996560641053	0.164366305761882	-0.377893301945374	0.0860097391449882	0.0539623496693881	-0.0521336175001302	-0.144492598862334	0.00373977147886742
her2_225_gene_list/adap_adap_single/her2	0.0273597814903977	0.233947955971837	0.313761974131881	-0.190307016526825	0.541782978745535	0.151826918514396	0.360593505480775	-0.3966963787789	0.26990862225694	-0.0680260748261653	-0.207820318378966	-0.288278435274306	-0.394068227547803	0.171804611931641	-0.132326388142091	-0.314062989074449	-0.346038988557661	0.149753328379077	-0.456421231300197	0.116775341662368	0.219119408521706	-0.0467992652366739	-0.344217066635035	-0.115439325965642	0.427261618680516	0.31189815695876	0.449674380328315	0.104520085682218	-0.556747304571144	-0.459353798721094	0.363938851754392	-0.023280530421029	-0.340227622960833	0.239206359998148	0.312193150331903	0.313187879945226	0.248235110261591	-0.227276612532978	0.116636432224352	-0.244722336026604	0.00645584856111172	-0.167553797273118	0.0712120221829169	-0.32810312299403	-0.0990478298873374	0.103610697491457	-0.0771651588627179	-0.121399288744683	0.314341627613452	-0.256991198806973	-0.407067071896258	0.144795888332539	0.0320945968557661	0.0873748784714257	-0.0456511085008804	-0.375000058913073	0.0301617133751058	0.170178337888134	-0.282005153986598	-0.082097485382352	0.104542976634241	0.280869429717601	-0.259755916387315	0.109009319075008	-0.49428641544029	0.447505980047766	-0.273910210200035	-0.0538031644091772	0	-0.197017992907331	0.430561318994748	0.343696246588209	0.0354570566331586	-0.188016418402013	-0.592649678142311	-0.0258737212778424	-0.419754568748253	-0.29646620897674	-0.247824439401973	-0.00580684603356924	0.277308991028549	0.331559045135407	0.406316430869992	0.0517060245747095	-0.325800277987656	0.149039776991697	-0.0375437848612578	-0.0908798369261528	-0.0511299754594958	-0.0572571909178322
her2_250_gene_list/adap_adap_single/her2	0.036662107197133	0.237742347553742	0.347906981431898	-0.169901796586495	0.436819367307764	0.0659342251764395	0.296778450139827	-0.373170663123631	0.218340714752565	-0.0569948194489493	-0.180334078124842	-0.301521294297917	-0.403785810348879	0.159149587481756	-0.078257541374355	-0.360939573194846	-0.379347012909759	0.185340642459592	-0.383612024748282	0.155305276728631	0.175976727051111	0.0197225474925983	-0.379639166908569	-0.0734215997373892	0.420843525696044	0.25696154976716	0.305292562496512	0.0608514844390714	-0.560577883627561	-0.40345360099313	0.241794990549151	0.0303659092448204	-0.365287811335883	0.102141014489264	0.17512780482302	0.245349814704316	0.153231549544192	-0.173084135578643	0.0450994204600829	-0.227206008292801	0.0681693839588576	-0.0662310578213255	0.182121998412914	-0.280891016909919	-0.0435591561272489	-0.0256241509925108	-0.0868998404423223	-0.0149850665005947	0.288373760224789	-0.224812573402693	-0.409675716108818	0.295064032459958	0.0413851380508563	0.0605259091927889	-0.019486564300136	-0.31936664210123	-0.0460271233007394	0.124088371376764	-0.262613191183324	-0.0377587694791829	0.0815544686832558	0.263836506380766	-0.225056116347375	0.00922625104546655	-0.358456929905297	0.347096724473846	-0.188142392070856	-0.0074793636622623	-0.0642344629068463	-0.276039081739283	0.331693439027342	0.263392438826144	0.0883539033366981	-0.208700413208754	-0.566686429589967	-0.0886915122409622	-0.330823516047352	-0.304304897217246	-0.239395781348107	0.0588325190243199	0.25211224719619	0.313349211646771	0.37817593067521	0.00224199564551586	-0.239562246729923	0.101986102904744	-0.0328371296162605	0.000514899925927212	0.0741443959679463	0.0108324415249953
her2_25_gene_list/adap_adap_single/her2	-0.0633652539317612	0.00664018526833395	0.0467305067855993	-0.166784332428945	0.527773237072923	-0.123077220329354	0.362021381073601	-0.550333705507188	0.181402000866453	-0.0369379914903748	-0.209848823194769	-0.0572397956144503	-0.33940682429175	0.120982033740902	-0.183768408346213	-0.276197238618665	-0.275474572225101	0.19752153519856	-0.400213472496276	-0.00237107292715467	0.245090167433281	-0.178505768831313	-0.499788481092863	-0.268410110515374	0.596271400604926	-0.00645568425523407	0.418805788494677	0.102440628480163	-0.511218136357738	-0.530068127523963	0.369517823063086	-0.206994281352193	-0.272707377426309	0.0686339026994262	0.140304703748385	0.388491994112081	0.0686258439744344	-0.361651836001382	0.128936274168011	-0.221232231782429	-0.0421271473903053	-0.0887472221439461	-0.0746321536085116	-0.354861319617369	0.251176540985016	0.0112422164433545	-0.199798403639929	-0.00111375494261177	0.443943815082898	-0.228315008820846	-0.504891229867249	0.185071690982859	0.187687700910913	0.0225670215919576	-0.0673271744077732	-0.52802698878343	0.0601490815861936	-0.0568274092590732	-0.150643778838995	-0.178974542732427	0.126546262815898	0.140666455312363	-0.212796250087206	0.051713524767447	-0.548909967499112	0.463146808397859	-0.157561658806378	-0.0918031572093808	-0.305692662182866	-0.369438443877499	0.441704701149348	0.391594986905305	0.0874299409488634	-0.238139538092422	-0.442916422792493	-0.326575278019334	-0.444062389819833	-0.413227565156214	-0.136062622869546	-0.150366749921898	0.143360783873767	0.443759634553853	0.449741879012301	-0.110698534997346	-0.300410400764567	0.100782404265311	0.102451844402733	0.043766493703813	-0.0696364166930952	0.0758270906749669
her2_275_gene_list/adap_adap_single/her2	0.0413679896134814	0.218177515959544	0.327879621380926	-0.17698694239911	0.409566041710261	0.0496585695923455	0.238565060586123	-0.388054279150434	0.192130076186512	-0.0603376241087117	-0.120493186058668	-0.295173477575855	-0.394068227547803	0.126246523912055	-0.0418103228042009	-0.345651529561628	-0.371855238435427	0.200387627607729	-0.360488579670719	0.168583285120697	0.120913041489957	0.0255724556471825	-0.391990965563029	-0.0484735747893643	0.4301650416973	0.223164143960346	0.255049003448143	0.0757360202011464	-0.539673866491117	-0.399402862027336	0.22850042062205	0.0266207804379593	-0.353140733127889	0.0591182878708922	0.127954650460287	0.231447516704282	0.125978223946689	-0.141564021431733	0.0169652992326331	-0.212322192241534	0.0858956122114017	-0.0303010083703352	0.212781033692352	-0.260577202719426	-0.0211229073682388	-0.0676558611185661	-0.10672535048859	-0.00425251887179039	0.271773297053954	-0.21846440920729	-0.379320583453577	0.31509248866922	0.0545232771146202	0.00682797063551539	0.0186107636574333	-0.319506776652394	-0.0737480043795939	0.0939019757275595	-0.243330787491933	-0.0281419247056644	0.0699507456222825	0.282607483119319	-0.25690987600549	-0.00697783692514277	-0.348893756102714	0.291664980476622	-0.157662919512552	0.0124253944711777	-0.0878805460262546	-0.299448336626342	0.286882817171611	0.218835471089311	0.1056781981086	-0.221723669198183	-0.555305279539624	-0.109802409203978	-0.306397120238838	-0.311324618029639	-0.214657122644553	0.0950489008652649	0.220543912969442	0.309287018022383	0.355400345985188	-0.0469417838279883	-0.218549934545297	0.0873228649334613	-0.0102889672797616	0.0652635656112741	0.0995314371473711	0.0499066055972997
her2_300_gene_list/adap_adap_single/her2	0.0456361155259834	0.0522914589881299	0.063146375679838	0.111236789258047	-0.710009329923694	-0.145411696605337	-0.310068676811522	0.350605180760414	-0.219194084380297	0.0466321250036858	0.221715576367213	0.0102878408943754	0.423220975951031	-0.0661098477262003	0.210693380623264	0.279032107636745	0.414578600978239	-0.0429913861375342	0.596229137692229	0.165975104900827	-0.219545158667798	0.24018051480393	0.357487594115034	0.357260094102199	-0.503209052330092	0.0548100251473795	-0.512615658003286	-0.0204662366728532	0.394877978158578	0.495000301620085	-0.517538615019292	0.135431955231899	0.276209237810595	-0.350053149756071	-0.378397534351704	-0.47048980731599	-0.20642478745739	0.300547053313075	-0.181104569308358	0.242899827938694	0.214137214137214	0.090304190953489	0.190305884324159	0.359904749347423	-0.0662142951180543	-0.0304856499950425	0.0635128615254678	0.101655451125656	-0.601766789942764	0.0871230810265547	0.368648857129469	-0.0972967080329757	-0.066816821524285	-0.0643449436160433	0.148338733857777	0.34122763208271	-0.13965047637838	-0.0596637148905421	0.0169816623418503	0.235157162198772	-0.264477310521807	-0.0918850898374825	0.26019376875375	-0.208947450147331	0.563497859740341	-0.555614088954632	0.407270560230883	0.00313650734223903	0.0798360022846002	0.153170200758474	-0.471341355815837	-0.522936775893198	0.0213666302186786	0.222599182205876	0.387907530882505	0.010426723500026	0.570107335181244	0.227906935709033	0.0641453716826661	0.178484109663391	-0.259497499698778	-0.407059816292139	-0.44103654441967	-0.0993484320419216	0.222818060457799	-0.420200252311393	-0.0239711046198702	0.0959001112039432	0.0907527406647663	-0.0410085286303393
her2_350_gene_list/adap_adap_single/her2	0.0473871415413689	0.0430426295072362	0.0260465119788586	0.125548783799529	-0.695999588251082	-0.149688511211376	-0.327313020509506	0.331880631565403	-0.228581150285349	0.0329266258986599	0.256504433958226	0.0295501812923548	0.471100316210499	-0.0490002546699555	0.229300068782201	0.286321770826094	0.446671742983148	-0.0291386061598843	0.619589746309049	0.16739774865712	-0.238703915241911	0.233160625018429	0.347177415072881	0.371703687493161	-0.480440103408992	0.0591138146508689	-0.512725121094894	0.00558170091077813	0.414687544136046	0.496389126408358	-0.518369525639736	0.120856318794385	0.326220181423687	-0.331528069823925	-0.368983149468154	-0.458260934075218	-0.192196143571143	0.312712711404864	-0.19241476879678	0.253227373770185	0.21917058759164	0.127192375056506	0.209360902266757	0.362706654753008	-0.0205756817887508	-0.0449688657734182	0.0625631364933112	0.117146769872892	-0.584573453087257	0.105073062544589	0.381454928718399	-0.0893072145724501	-0.0339714738648752	-0.0877220634189943	0.154688288517372	0.34711328323157	-0.158828444420355	-0.0743517261963632	0.0269515415231947	0.222199729240768	-0.243130838853035	-0.0936231432392003	0.273876655204831	-0.206001252334493	0.575330261224893	-0.554398480533641	0.434712211603973	-0.0248507889423554	0.0581401115874111	0.141049672847408	-0.470748622722507	-0.508658293050258	0.0467755958841343	0.235731877321267	0.401778307506359	-0.011070348407435	0.564060023597582	0.226502991546554	0.0850528221799174	0.191014672156883	-0.283970199168138	-0.381846200692489	-0.418767083833871	-0.111819532820104	0.239781124981846	-0.419543689417156	0.00404991265267213	0.114179058574359	0.0771101718066642	-0.0192146879431464
her2_400_gene_list/adap_adap_single/her2	0.0320656639067462	0.0337938000263424	0.0300957596394375	0.122856428390735	-0.714934629730472	-0.143273289302317	-0.323358903483217	0.324438823552002	-0.260399646405069	0.0128697979400853	0.266545532796448	0.021341797600034	0.459763136275911	-0.0574031909046792	0.212554049439157	0.275691012008293	0.432498115599276	-0.0288997651257869	0.610577531817281	0.141671607397492	-0.2457997510101	0.224636473136035	0.335744345243959	0.362293467556625	-0.521088025643977	0.0558226815011417	-0.518307738766935	-0.00985006043078494	0.394221307463193	0.49476883082204	-0.522642780259161	0.139480743131209	0.326657913971723	-0.354507267335384	-0.39439186565924	-0.468301482630799	-0.212554049439157	0.299441084395639	-0.220690267517835	0.239761064009515	0.199037093773936	0.111502920129573	0.191160917180557	0.353040081103739	-0.0276896143220954	-0.0413227415215194	0.0561524925262547	0.123728049079235	-0.594296581515889	0.105729769185492	0.358095705542295	-0.0723432216083205	-0.0518956493018674	-0.0984847967936202	0.154140913115682	0.345291534066447	-0.161007758970579	-0.0716167171945896	0.0317721424460426	0.204484488868497	-0.257361819965549	-0.0959405477748241	0.26906027917405	-0.195456965425388	0.587000575017876	-0.553263912674048	0.423067230393991	-0.0285904707734865	0.0603340780624078	0.148892367378098	-0.494457946455698	-0.507443103021072	0.0486235206598038	0.240984955367423	0.388618852760651	-0.0193087472222704	0.577933267818923	0.202635940784417	0.0923868493176966	0.181998779631078	-0.275426475684752	-0.40243732009887	-0.40803725282435	-0.112800405915017	0.227742821126071	-0.4340975002394	-0.00339317006034692	0.116238658278068	0.0748561821692386	-0.0438455966487904
her2_450_gene_list/adap_adap_single/her2	0.0298768813875143	0.0417383074009563	0.0353488376855939	0.0952243597215386	-0.700596534737408	-0.159667745292135	-0.317976910864101	0.327799640074183	-0.263081665235084	0.0128697979400853	0.247680438009485	0.0177301087754129	0.465431726243205	-0.0441407252811996	0.219011664741377	0.290270338386991	0.443229576332779	-0.0265113547848128	0.605241352183997	0.157083581423997	-0.208901405015513	0.239511953871978	0.329415324445806	0.365794944742313	-0.519559908266722	0.0439239693444358	-0.527831027736888	-0.00667615206975424	0.403743032546285	0.477408520968635	-0.510535225504123	0.143023432543104	0.326767347108731	-0.341752294267349	-0.375158176112203	-0.457874759130773	-0.208942162914187	0.302482498918587	-0.215883432735256	0.228927265931383	0.224641645694277	0.124916805257943	0.203497819822881	0.345054650697821	-0.00777060322873034	-0.0533752077986292	0.044043498366259	0.110869242014535	-0.589672166775442	0.112625188914981	0.347305404481253	-0.0937944643242521	-0.0413851380508563	-0.0836715723640275	0.159176766811223	0.35888458552929	-0.166325286473127	-0.0567261126293779	0.0239934455023563	0.215113633091859	-0.259222794418724	-0.0991849141246973	0.287340615472694	-0.18266426439596	0.577437401215293	-0.538190368253751	0.416687805905043	-0.0248507889423554	0.0550929359276936	0.140455529322356	-0.504890048898302	-0.509468419736382	0.0416938027510432	0.229384408015495	0.391227032980521	-0.0166055226111526	0.570818783602851	0.208368712781205	0.102238527562475	0.187958437402373	-0.302940161478708	-0.411542236843188	-0.424941797905388	-0.0957051891179583	0.246019155161656	-0.429939268575902	0.00470665524499734	0.117654633074368	0.0639421270827569	-0.0270811038124882
her2_500_gene_list/adap_adap_single/her2	0.0128043777375061	0.0294065347597646	-0.00580027367596432	0.112512115504318	-0.685820635317075	-0.153014922571629	-0.322260537642581	0.311715732432316	-0.258936727043243	0.0407822168491016	0.261879971720103	0.0554886737600885	0.494382025004744	-0.0494052154523518	0.230066226529922	0.297053774965968	0.461149090953817	-0.0357067345975631	0.633463813355586	0.156727920484924	-0.209894822023059	0.221795089175237	0.338704693681805	0.345661450924609	-0.499083135411504	0.0308860187897473	-0.521482168423586	-0.0108350664738634	0.415672550179124	0.466645128859524	-0.520031346880624	0.13695025069414	0.327861678478821	-0.332540369273769	-0.374550796442296	-0.460320533778927	-0.202703449825602	0.320178001597553	-0.200614663425886	0.241583572097425	0.210854579275632	0.130545846338598	0.190428031875073	0.36606894123971	0.0175112185436177	-0.0467919278993676	0.0476049672368459	0.118868027511474	-0.57105593307672	0.119411157537652	0.37469616871313	-0.0874466476021907	-0.038851354088559	-0.0834401157323151	0.157972540927507	0.354120010789736	-0.169114809097414	-0.0739465396775819	0.0411942260679724	0.212582884467249	-0.242255086169188	-0.103472112515601	0.278583568144002	-0.17777977854836	0.58197585657923	-0.543539045306114	0.434914733016321	-0.0375174532090899	0.0448544257110425	0.128691487526321	-0.502519116524983	-0.511898799794755	0.0553222479716057	0.224897403851069	0.41481920860571	-0.033983395111196	0.569158737285767	0.217026368449823	0.110557722524732	0.170843522777116	-0.318579519719482	-0.380445444270286	-0.421803828459207	-0.084495210890379	0.236935707706844	-0.425999891210482	0.0274737317789379	0.0997618606483972	0.0609763512440391	-0.0315946211145696
her2_50_gene_list/adap_adap_single/her2	-0.041477428739443	0.0410268589793491	0.157811219636614	-0.210853939383407	0.490340958541413	-0.00784082677773876	0.322150701058517	-0.512644548794155	0.196031194484715	-0.0875814820857755	-0.25153459715951	-0.162854332455644	-0.333333335041077	0.138091626797147	-0.279319224597698	-0.336438205252867	-0.320830179853489	0.241110023921338	-0.47468282382299	0.00711321878146402	0.26297167356912	-0.219789406379379	-0.500911371879632	-0.26906663748769	0.505959663609152	0.154430093948737	0.467188474985698	0.11677793866275	-0.529604915828537	-0.554256825919707	0.41509920567029	-0.12510754608866	-0.351389802935746	0.16662448944433	0.238396520438272	0.395958043038026	0.188037001512087	-0.324325385037936	0.125543214321485	-0.234698541543098	-0.0653244337454864	-0.100364604799766	-0.0681583334100646	-0.472681441922228	0.125533547934559	0.0138755284030592	-0.129043888744268	-0.0906191521488666	0.4078970950548	-0.271438744906854	-0.519475922510197	0.137244175335603	0.114677185256568	0.0281219807530549	-0.0694072009341923	-0.495936176567027	0.110970696897427	0.0371758630981816	-0.169816623418503	-0.247102295706931	0.110782714506651	0.150399554361983	-0.234469942225718	0.0572182627861707	-0.565280824347602	0.437862153241231	-0.252645461903544	-0.0909587129249318	-0.20294189893719	-0.329393170288976	0.447039298989316	0.449620310798954	0.090663809306285	-0.240000003233769	-0.572614111907854	-0.240715715370971	-0.51615582987603	-0.409483714056271	-0.181380342795525	-0.137988999166132	0.264855427984969	0.350749408119586	0.473833386373302	0.0228403306386928	-0.323939812846309	0.116977622323146	0.0172942215978972	-0.101049110463215	-0.171303212444343	0.0584178096526531
her2_5_gene_list/adap_adap_single/her2	0.121696308069289	0.0987727558664675	0.0327222986625157	0.211704156880921	0.585344519258812	0.172498189110253	0.361142688401093	-0.286509608515956	0.450579163442479	0.289486883535426	-0.328617780160005	0.0518769849354673	-0.245571415368859	-0.0121488234718898	-0.37300937203329	-0.176065615087191	-0.232852449877888	-0.0156440877333805	-0.348156075629353	0.0280972141867829	0.181511478950299	-0.21795086381651	-0.0596152926793774	-0.127694496115549	0.4301650416973	0.0929112204576825	0.425592500174413	0.24548539495834	-0.355258846203643	-0.394194769071314	0.429936895321072	-0.179057644846958	-0.201685271507499	0.384268871160799	0.541074055941642	0.412434840667696	0.456848919855326	-0.193544560551198	0.627857449101029	0.0129600575140279	-0.183061604114236	-0.187075790808156	-0.0158791816188322	-0.357943415563513	-0.204771811844429	0.208132926045888	0.274470534293236	-0.285020014859284	0.342088116056133	-0.38264106943321	-0.182012221194511	-0.219109122027016	0.0838025584567226	0.154960214931442	-0.17253272661244	-0.532931698074146	0.0178703793118401	0.126215600600366	-0.19720640138923	-0.0747076993984905	0.054844011825921	0.317947902287581	-0.455585387275182	0.21212624252434	-0.555231387470311	0.360225295420557	-0.263075314639442	-0.100971409440541	0.0533865175582517	-0.176579455645534	0.487226602717075	0.416708914175157	-0.166197734511776	-0.040930233109635	-0.313811501908921	-0.0369440696852774	-0.514495783558947	-0.0222291159059118	-0.201302625468299	-0.181693156155627	0.202442803894471	0.342204793944149	0.331106388982498	0.28193095242362	-0.33980848611074	0.194452043843059	-0.105188271870754	-0.257578687945088	-0.186843877839225	0.0224386288732045
her2_75_gene_list/adap_adap_single/her2	-0.00459644329038682	0.179996450666624	0.238467855470307	-0.188606581531797	0.556558878165868	0.214672333142029	0.379155888187522	-0.423102794310324	0.270396262044215	-0.0339294672965886	-0.213500131863213	-0.243296492640388	-0.368255898232444	0.181523670709153	-0.224046415654972	-0.285511808249499	-0.318805375941508	0.158351605606584	-0.506699901622692	0.0556016601417771	0.270209426052674	-0.155607556911941	-0.338296369759344	-0.197505197505197	0.397157706348591	0.268353933746985	0.552788612623659	0.102440628480163	-0.564846243147567	-0.481227789136384	0.462935917104413	-0.040083000203163	-0.35095207038771	0.294174220124679	0.372627427487593	0.42479243888995	0.275707338072728	-0.293081763120386	0.187749311507806	-0.261327409716452	-0.051537367326841	-0.134857452272717	-0.0287046744648121	-0.429952384487054	-0.0529714360944434	0.162961497814031	-0.064818733444683	-0.151571922644529	0.385842193984976	-0.234115917482161	-0.424023259277897	0.108788445202225	0.0380067594344599	0.0909624562629677	-0.0718156527016248	-0.407931678436455	0.0870854094269673	0.126823380378538	-0.226568243373848	-0.15721010456078	0.138587862218794	0.206828354804421	-0.246729808485886	0.141650089580398	-0.558959404376403	0.487377936256295	-0.327983427296825	-0.0873396659915791	-0.0620404964318496	-0.199394567007541	0.454152096109273	0.467949427072515	-0.00404233544677704	-0.181121753466433	-0.545820987831006	-0.0272896960741422	-0.46647301510046	-0.290148460245586	-0.196814638712344	-0.0915342308975783	0.296134144466519	0.283513099853851	0.447919832237099	0.115182526288377	-0.371874150017486	0.189308967838206	-0.0112740811682494	-0.137607005204047	-0.129900981735842	-0.0318525363889742
igf1r_100_gene_list/adap_adap_single/igf1r	-0.306757870070339	-0.177387806454064	-0.263091658811665	-0.117330014656896	0.54200188095917	-0.0907635099726123	0.255370057947853	-0.394055737225757	0.0475448792593525	-0.00167140232988121	-0.082762996484742	0.0729998923037062	-0.276141311263911	0.197722102005006	-0.153997707291913	-0.166244818845985	-0.173728175648024	0.0831166798658995	-0.426894370662694	-0.0846473034994218	0.144045466094256	-0.377904066786142	-0.373820551013493	-0.31896268738374	0.458435213176519	-0.0907593257059378	0.350719745514099	0.00306446324513309	-0.325599219795391	-0.466876599657569	0.616535680369313	-0.350321372987745	-0.267126287438852	0.217846841606438	0.24821582510176	0.4555577094641	0.106058122505944	-0.552154982029632	0.127239744244748	-0.243304829736007	-0.00229784440310756	-0.0829984142317877	-0.329798387468054	-0.332305981102408	0.133523041395085	0.00911531062974693	-0.182109774916014	-0.0560927489279018	0.503231183550166	-0.199091563300632	-0.376949088714886	-0.133413596279187	0.171828090183941	-0.0843659422591647	-0.230116618870145	-0.293161481033688	0.054918726665655	-0.177876881744978	-0.0168721032299674	-0.298628337703993	0.161795308340741	0.0121663738120248	-0.147118395122019	0.0544271280161136	-0.292000976361923	0.474654568116581	-0.283529977286542	-0.230292019859012	-0.221590613974661	-0.138673098747199	0.515322151340906	0.460658286897397	-0.0994414519907151	0.000547195629807955	-0.384825136077203	0.043766493703813	-0.539515053052134	-0.237266563458891	-0.0528706732469757	-0.119651590639071	0.0655984192876934	0.198207033741699	0.35033910494296	-0.0410565452585092	-0.363337898192482	0.227389615703926	0.138572686980619	-0.223724017815373	-0.332404156003497	0.0428139355511718
igf1r_10_gene_list/adap_adap_single/igf1r	-0.294062931458795	-0.197071212785197	-0.381285914850183	-0.168909876172729	0.461226964128017	0.0261360892591292	0.183646768554327	-0.391415095672615	-0.0964307679337124	0.141066356641974	0.094122623453236	0.16854547848232	-0.0457536190217331	0.22374083227397	0.146992836455607	0.209172835405484	0.15216401398542	-0.0428719656204855	-0.122613549795896	0.0264374631377746	0.156817970476998	-0.0987798776959796	-0.212532601641205	-0.26906663748769	0.356509784113606	-0.0231645140923105	0.262711419860749	0.0632592769888188	-0.283243959943016	-0.467802482849751	0.422577401254284	-0.338782327474713	-0.0436638216665719	0.232727643519146	0.175330264712989	0.452468309908537	-0.16012696927368	-0.312159726946147	0.164422025062936	-0.305371355174281	0.287887077360762	0.0861123518508735	-0.162456242715745	-0.189548900687841	0.207617384857767	0.0244087762418779	-0.196236934769342	-0.065914042512751	0.405881324526913	0.0937995985424088	-0.196715488574393	-0.193936745370566	0.23648650314775	-0.0307837320177473	0.083529486297774	-0.19016258592864	-0.205378603213148	-0.132293398382085	-0.00372500980401878	0.0737966298936309	0.182594434582108	0.175195782893157	-0.0279130883602045	0.225771790289064	-0.233001056630732	0.365168769665924	0.0544782599214856	-0.0483745940091481	-0.165278807783081	-0.00974395381085716	0.229861893593287	0.238481043227824	-0.0306062540970261	0.065554036450993	-0.0660343810212577	0.115595033370659	-0.426631903490456	-0.112783514385784	0.348421020590318	0.0279645480037677	-0.189120387615293	0.0340383810595285	0.093531734460357	-0.0465214096444541	-0.294829005340526	0.208896427516263	0.286668141549954	-0.111733283926205	-0.221246877568352	0.141853400922557
